Record Length,5000,Points,-19.9999995E-6,-13.5999992E-3,,Record Length,5000,Points,-19.9999995E-6,-11.1999996E-3,
Sample Interval,7.999999774E-9,s,-19.9919996E-6,8.799999952E-3,,Sample Interval,7.999999774E-9,s,-19.9919996E-6,4.79999976E-3,
Trigger Point,2.5000001E3,Samples,-19.9839997E-6,-4.79999976E-3,,Trigger Point,2.5000001E3,Samples,-19.9839997E-6,-1.6000000E-3,
,,,-19.9759997E-6,7.999999449E-3,,,,,-19.9759997E-6,-2.3999999E-3,
,,,-19.9679998E-6,-3.99999972E-3,,,,,-19.9679998E-6,-3.99999972E-3,
,,,-19.9599999E-6,1.6000000E-3,,,,,-19.9599999E-6,799.999979790E-6,
Source,Glitch Capture CH1,,-19.9520000E-6,-17.5999999E-3,,Source,Sample CH1,,-19.9520000E-6,-3.99999972E-3,
Vertical Units,V,,-19.9440001E-6,3.99999972E-3,,Vertical Units,V,,-19.9440001E-6,799.999979790E-6,
Vertical Scale,19.9999995E-3,,-19.9360002E-6,-18.4000004E-3,,Vertical Scale,19.9999995E-3,,-19.9360002E-6,-18.4000004E-3,
Vertical Offset,0,,-19.9280003E-6,10.4000000E-3,,Vertical Offset,0,,-19.9280003E-6,2.3999999E-3,
Horizontal Units,s,,-19.9200003E-6,-3.99999972E-3,,Horizontal Units,s,,-19.9200003E-6,1.6000000E-3,
Horizontal Scale,3.99999989E-6,,-19.9119986E-6,2.3999999E-3,,Horizontal Scale,3.99999989E-6,,-19.9119986E-6,1.6000000E-3,
Pt Fmt,Y,,-19.9039987E-6,-10.4000000E-3,,Pt Fmt,Y,,-19.9039987E-6,0.0,
Yzero,0.0,,-19.8959988E-6,1.6000000E-3,,Yzero,0.0,,-19.8959988E-6,-3.19999992E-3,
Probe Atten,10.0000000,,-19.8879989E-6,-10.4000000E-3,,Probe Atten,10.0000000,,-19.8879989E-6,-8.799999952E-3,
,,,-19.8799989E-6,4.79999976E-3,,,,,-19.8799989E-6,799.999979790E-6,
Note,MSO2024B - 2:33:07 PM   4/15/2016,,-19.8719990E-6,-1.6000000E-3,,Note,MSO2024B - 2:33:07 PM   4/15/2016,,-19.8719990E-6,7.19999988E-3,
,,,-19.8639991E-6,9.599999525E-3,,,,,-19.8639991E-6,-799.999979790E-6,
,,,-19.8559992E-6,-15.9999989E-3,,,,,-19.8559992E-6,-799.999979790E-6,
,,,-19.8479993E-6,12.0000001E-3,,,,,-19.8479993E-6,11.1999996E-3,
,,,-19.8399994E-6,-13.5999992E-3,,,,,-19.8399994E-6,-13.5999992E-3,
,,,-19.8319995E-6,10.4000000E-3,,,,,-19.8319995E-6,-2.3999999E-3,
,,,-19.8239995E-6,-7.999999449E-3,,,,,-19.8239995E-6,8.799999952E-3,
,,,-19.8159996E-6,8.799999952E-3,,,,,-19.8159996E-6,6.39999984E-3,
,,,-19.8079997E-6,-16.7999994E-3,,,,,-19.8079997E-6,-7.999999449E-3,
,,,-19.7999998E-6,4.79999976E-3,,,,,-19.7999998E-6,4.79999976E-3,
,,,-19.7919999E-6,-15.1999993E-3,,,,,-19.7919999E-6,-15.1999993E-3,
,,,-19.7840000E-6,8.799999952E-3,,,,,-19.7840000E-6,-799.999979790E-6,
,,,-19.7760000E-6,-10.4000000E-3,,,,,-19.7760000E-6,12.7999997E-3,
,,,-19.7680001E-6,19.1999990E-3,,,,,-19.7680001E-6,-7.19999988E-3,
,,,-19.7600002E-6,-10.4000000E-3,,,,,-19.7600002E-6,-5.59999980E-3,
,,,-19.7520003E-6,7.999999449E-3,,,,,-19.7520003E-6,7.19999988E-3,
,,,-19.7440004E-6,-7.999999449E-3,,,,,-19.7440004E-6,-2.3999999E-3,
,,,-19.7359986E-6,9.599999525E-3,,,,,-19.7359986E-6,9.599999525E-3,
,,,-19.7279987E-6,-12.7999997E-3,,,,,-19.7279987E-6,-3.99999972E-3,
,,,-19.7199988E-6,14.3999998E-3,,,,,-19.7199988E-6,-7.999999449E-3,
,,,-19.7119989E-6,-11.1999996E-3,,,,,-19.7119989E-6,10.4000000E-3,
,,,-19.7039990E-6,10.4000000E-3,,,,,-19.7039990E-6,7.19999988E-3,
,,,-19.6959991E-6,-7.19999988E-3,,,,,-19.6959991E-6,-7.19999988E-3,
,,,-19.6879992E-6,5.59999980E-3,,,,,-19.6879992E-6,0.0,
,,,-19.6799992E-6,-4.79999976E-3,,,,,-19.6799992E-6,0.0,
,,,-19.6719993E-6,7.19999988E-3,,,,,-19.6719993E-6,-4.79999976E-3,
,,,-19.6639994E-6,-11.1999996E-3,,,,,-19.6639994E-6,-1.6000000E-3,
,,,-19.6559995E-6,5.59999980E-3,,,,,-19.6559995E-6,3.99999972E-3,
,,,-19.6479996E-6,-5.59999980E-3,,,,,-19.6479996E-6,799.999979790E-6,
,,,-19.6399997E-6,4.79999976E-3,,,,,-19.6399997E-6,3.19999992E-3,
,,,-19.6319997E-6,-7.19999988E-3,,,,,-19.6319997E-6,1.6000000E-3,
,,,-19.6239998E-6,3.99999972E-3,,,,,-19.6239998E-6,-7.19999988E-3,
,,,-19.6159999E-6,-11.1999996E-3,,,,,-19.6159999E-6,1.6000000E-3,
,,,-19.6080000E-6,5.59999980E-3,,,,,-19.6080000E-6,-6.39999984E-3,
,,,-19.6000001E-6,-12.0000001E-3,,,,,-19.6000001E-6,-2.3999999E-3,
,,,-19.5920002E-6,7.999999449E-3,,,,,-19.5920002E-6,3.99999972E-3,
,,,-19.5840003E-6,-10.4000000E-3,,,,,-19.5840003E-6,-10.4000000E-3,
,,,-19.5760003E-6,3.19999992E-3,,,,,-19.5760003E-6,-7.999999449E-3,
,,,-19.5679986E-6,-2.3999999E-3,,,,,-19.5679986E-6,799.999979790E-6,
,,,-19.5599987E-6,9.599999525E-3,,,,,-19.5599987E-6,-799.999979790E-6,
,,,-19.5519988E-6,-10.4000000E-3,,,,,-19.5519988E-6,8.799999952E-3,
,,,-19.5439989E-6,8.799999952E-3,,,,,-19.5439989E-6,-3.19999992E-3,
,,,-19.5359989E-6,-5.59999980E-3,,,,,-19.5359989E-6,-3.99999972E-3,
,,,-19.5279990E-6,4.79999976E-3,,,,,-19.5279990E-6,2.3999999E-3,
,,,-19.5199991E-6,-9.599999525E-3,,,,,-19.5199991E-6,-7.999999449E-3,
,,,-19.5119992E-6,8.799999952E-3,,,,,-19.5119992E-6,7.19999988E-3,
,,,-19.5039993E-6,-1.6000000E-3,,,,,-19.5039993E-6,8.799999952E-3,
,,,-19.4959994E-6,8.799999952E-3,,,,,-19.4959994E-6,-799.999979790E-6,
,,,-19.4879995E-6,-10.4000000E-3,,,,,-19.4879995E-6,3.19999992E-3,
,,,-19.4799995E-6,7.19999988E-3,,,,,-19.4799995E-6,7.19999988E-3,
,,,-19.4719996E-6,-14.3999998E-3,,,,,-19.4719996E-6,-8.799999952E-3,
,,,-19.4639997E-6,13.5999992E-3,,,,,-19.4639997E-6,-9.599999525E-3,
,,,-19.4559998E-6,-6.39999984E-3,,,,,-19.4559998E-6,11.1999996E-3,
,,,-19.4479999E-6,15.1999993E-3,,,,,-19.4479999E-6,-3.19999992E-3,
,,,-19.4400000E-6,-19.9999996E-3,,,,,-19.4400000E-6,-7.999999449E-3,
,,,-19.4320000E-6,14.3999998E-3,,,,,-19.4320000E-6,13.5999992E-3,
,,,-19.4240001E-6,-8.799999952E-3,,,,,-19.4240001E-6,-6.39999984E-3,
,,,-19.4160002E-6,10.4000000E-3,,,,,-19.4160002E-6,3.99999972E-3,
,,,-19.4080003E-6,-11.1999996E-3,,,,,-19.4080003E-6,8.799999952E-3,
,,,-19.4000004E-6,13.5999992E-3,,,,,-19.4000004E-6,-11.1999996E-3,
,,,-19.3919986E-6,-15.9999989E-3,,,,,-19.3919986E-6,5.59999980E-3,
,,,-19.3839987E-6,9.599999525E-3,,,,,-19.3839987E-6,3.19999992E-3,
,,,-19.3759988E-6,-18.4000004E-3,,,,,-19.3759988E-6,-18.4000004E-3,
,,,-19.3679989E-6,14.3999998E-3,,,,,-19.3679989E-6,3.19999992E-3,
,,,-19.3599990E-6,-8.799999952E-3,,,,,-19.3599990E-6,12.7999997E-3,
,,,-19.3519991E-6,15.1999993E-3,,,,,-19.3519991E-6,-7.19999988E-3,
,,,-19.3439992E-6,-10.4000000E-3,,,,,-19.3439992E-6,-1.6000000E-3,
,,,-19.3359992E-6,10.4000000E-3,,,,,-19.3359992E-6,10.4000000E-3,
,,,-19.3279993E-6,-10.4000000E-3,,,,,-19.3279993E-6,-799.999979790E-6,
,,,-19.3199994E-6,19.9999996E-3,,,,,-19.3199994E-6,-7.999999449E-3,
,,,-19.3119995E-6,-18.4000004E-3,,,,,-19.3119995E-6,15.1999993E-3,
,,,-19.3039996E-6,17.5999999E-3,,,,,-19.3039996E-6,7.19999988E-3,
,,,-19.2959997E-6,-15.9999989E-3,,,,,-19.2959997E-6,-15.9999989E-3,
,,,-19.2879997E-6,14.3999998E-3,,,,,-19.2879997E-6,2.3999999E-3,
,,,-19.2799998E-6,-10.4000000E-3,,,,,-19.2799998E-6,7.999999449E-3,
,,,-19.2719999E-6,9.599999525E-3,,,,,-19.2719999E-6,-6.39999984E-3,
,,,-19.2640000E-6,-7.999999449E-3,,,,,-19.2640000E-6,13.5999992E-3,
,,,-19.2560001E-6,13.5999992E-3,,,,,-19.2560001E-6,3.19999992E-3,
,,,-19.2480002E-6,-3.99999972E-3,,,,,-19.2480002E-6,-1.6000000E-3,
,,,-19.2400003E-6,9.599999525E-3,,,,,-19.2400003E-6,9.599999525E-3,
,,,-19.2320003E-6,-12.7999997E-3,,,,,-19.2320003E-6,-2.3999999E-3,
,,,-19.2240004E-6,4.79999976E-3,,,,,-19.2240004E-6,3.99999972E-3,
,,,-19.2159987E-6,-14.3999998E-3,,,,,-19.2159987E-6,-8.799999952E-3,
,,,-19.2079988E-6,19.9999996E-3,,,,,-19.2079988E-6,-12.0000001E-3,
,,,-19.1999989E-6,-12.0000001E-3,,,,,-19.1999989E-6,8.799999952E-3,
,,,-19.1919989E-6,13.5999992E-3,,,,,-19.1919989E-6,12.7999997E-3,
,,,-19.1839990E-6,-15.9999989E-3,,,,,-19.1839990E-6,-3.19999992E-3,
,,,-19.1759991E-6,12.0000001E-3,,,,,-19.1759991E-6,7.999999449E-3,
,,,-19.1679992E-6,-19.9999996E-3,,,,,-19.1679992E-6,13.5999992E-3,
,,,-19.1599993E-6,17.5999999E-3,,,,,-19.1599993E-6,-12.7999997E-3,
,,,-19.1519994E-6,-8.799999952E-3,,,,,-19.1519994E-6,-8.799999952E-3,
,,,-19.1439995E-6,6.39999984E-3,,,,,-19.1439995E-6,-799.999979790E-6,
,,,-19.1359995E-6,-6.39999984E-3,,,,,-19.1359995E-6,0.0,
,,,-19.1279996E-6,13.5999992E-3,,,,,-19.1279996E-6,7.19999988E-3,
,,,-19.1199997E-6,-11.1999996E-3,,,,,-19.1199997E-6,5.59999980E-3,
,,,-19.1119998E-6,6.39999984E-3,,,,,-19.1119998E-6,-11.1999996E-3,
,,,-19.1039999E-6,-12.7999997E-3,,,,,-19.1039999E-6,-5.59999980E-3,
,,,-19.0960000E-6,7.999999449E-3,,,,,-19.0960000E-6,-3.99999972E-3,
,,,-19.0880000E-6,-4.79999976E-3,,,,,-19.0880000E-6,-2.3999999E-3,
,,,-19.0800001E-6,28.79999951E-3,,,,,-19.0800001E-6,24.00000021E-3,
,,,-19.0720002E-6,-15.1999993E-3,,,,,-19.0720002E-6,12.7999997E-3,
,,,-19.0640003E-6,16.7999994E-3,,,,,-19.0640003E-6,-12.7999997E-3,
,,,-19.0560004E-6,-14.3999998E-3,,,,,-19.0560004E-6,-14.3999998E-3,
,,,-19.0479986E-6,5.59999980E-3,,,,,-19.0479986E-6,-12.7999997E-3,
,,,-19.0399987E-6,-2.3999999E-3,,,,,-19.0399987E-6,3.19999992E-3,
,,,-19.0319988E-6,17.5999999E-3,,,,,-19.0319988E-6,15.9999989E-3,
,,,-19.0239989E-6,-17.5999999E-3,,,,,-19.0239989E-6,13.5999992E-3,
,,,-19.0159990E-6,24.00000021E-3,,,,,-19.0159990E-6,-14.3999998E-3,
,,,-19.0079991E-6,-35.99999845E-3,,,,,-19.0079991E-6,-12.0000001E-3,
,,,-18.9999992E-6,-2.3999999E-3,,,,,-18.9999992E-6,-2.3999999E-3,
,,,-18.9919992E-6,-5.59999980E-3,,,,,-18.9919992E-6,-5.59999980E-3,
,,,-18.9839993E-6,41.60000011E-3,,,,,-18.9839993E-6,12.0000001E-3,
,,,-18.9759994E-6,-19.9999996E-3,,,,,-18.9759994E-6,40.79999775E-3,
,,,-18.9679995E-6,40.79999775E-3,,,,,-18.9679995E-6,16.7999994E-3,
,,,-18.9599996E-6,-48.00000042E-3,,,,,-18.9599996E-6,-25.59999935E-3,
,,,-18.9519997E-6,-19.9999996E-3,,,,,-18.9519997E-6,-37.59999946E-3,
,,,-18.9439997E-6,-27.19999850E-3,,,,,-18.9439997E-6,-27.19999850E-3,
,,,-18.9359998E-6,36.80000082E-3,,,,,-18.9359998E-6,-3.99999972E-3,
,,,-18.9279999E-6,9.599999525E-3,,,,,-18.9279999E-6,31.99999779E-3,
,,,-18.9200000E-6,44.79999840E-3,,,,,-18.9200000E-6,40.79999775E-3,
,,,-18.9120001E-6,-45.59999704E-3,,,,,-18.9120001E-6,15.9999989E-3,
,,,-18.9040002E-6,16.7999994E-3,,,,,-18.9040002E-6,-43.19999740E-3,
,,,-18.8960003E-6,-56.800000370E-3,,,,,-18.8960003E-6,-48.79999906E-3,
,,,-18.8880003E-6,10.4000000E-3,,,,,-18.8880003E-6,-16.7999994E-3,
