Record Length,5192,Points,-1.000000,-184.00001526E-3,,Record Length,5192,Points,-1.000000,-128.0000061E-3,
Sample Interval,384.02460632E-6,s,-999.615967274E-3,56.000001729E-3,,Sample Interval,384.02460632E-6,s,-999.615967274E-3,-131.9999993E-3,
Trigger Point,2.6039999E3,Samples,-999.231934547E-3,-196.00000978E-3,,Trigger Point,2.6039999E3,Samples,-999.231934547E-3,-116.0000041E-3,
,,,-998.847901821E-3,68.000003695E-3,,,,,-998.847901821E-3,-108.0000028E-3,
,,,-998.463928699E-3,-180.00000715E-3,,,,,-998.463928699E-3,-100.0000015E-3,
,,,-998.079895973E-3,76.000005007E-3,,,,,-998.079895973E-3,-108.0000028E-3,
Source,Glitch Capture CH1,,-997.695863247E-3,-172.00000584E-3,,Source,Sample CH1,,-997.695863247E-3,-92.000007629E-3,
Vertical Units,V,,-997.311830521E-3,92.000007629E-3,,Vertical Units,V,,-997.311830521E-3,20.0000014E-3,
Vertical Scale,100.0000047E-3,,-996.927797794E-3,-148.0000019E-3,,Vertical Scale,100.0000047E-3,,-996.927797794E-3,-20.0000014E-3,
Vertical Offset,0,,-996.543765068E-3,92.000007629E-3,,Vertical Offset,0,,-996.543765068E-3,20.0000014E-3,
Horizontal Units,s,,-996.159732342E-3,-128.0000061E-3,,Horizontal Units,s,,-996.159732342E-3,12.0000001E-3,
Horizontal Scale,199.38557560E-3,,-995.775699615E-3,124.0000054E-3,,Horizontal Scale,199.38557560E-3,,-995.775699615E-3,28.00000086E-3,
Pt Fmt,Y,,-995.391726494E-3,-116.0000041E-3,,Pt Fmt,Y,,-995.391726494E-3,12.0000001E-3,
Yzero,0.0,,-995.007693768E-3,144.0000087E-3,,Yzero,0.0,,-995.007693768E-3,56.000001729E-3,
Probe Atten,10.0000000,,-994.623661041E-3,-92.000007629E-3,,Probe Atten,10.0000000,,-994.623661041E-3,64.000003040E-3,
,,,-994.239628315E-3,160.00001132E-3,,,,,-994.239628315E-3,68.000003695E-3,
Note,lab4_1,,-993.855595589E-3,-68.000003695E-3,,Note,lab4_1,,-993.855595589E-3,88.000006974E-3,
,,,-993.471562862E-3,180.00000715E-3,,,,,-993.471562862E-3,100.0000015E-3,
,,,-993.087530136E-3,-52.00000107E-3,,,,,-993.087530136E-3,108.0000028E-3,
,,,-992.703557014E-3,188.00000846E-3,,,,,-992.703557014E-3,100.0000015E-3,
,,,-992.319524288E-3,-36.00000218E-3,,,,,-992.319524288E-3,120.0000048E-3,
,,,-991.935491562E-3,192.00000167E-3,,,,,-991.935491562E-3,120.0000048E-3,
,,,-991.551458836E-3,-36.00000218E-3,,,,,-991.551458836E-3,116.0000041E-3,
,,,-991.167426109E-3,200.00000298E-3,,,,,-991.167426109E-3,128.0000061E-3,
,,,-990.783393383E-3,-36.00000218E-3,,,,,-990.783393383E-3,100.0000015E-3,
,,,-990.399360657E-3,200.00000298E-3,,,,,-990.399360657E-3,108.0000028E-3,
,,,-990.015387535E-3,-52.00000107E-3,,,,,-990.015387535E-3,116.0000041E-3,
,,,-989.631354809E-3,188.00000846E-3,,,,,-989.631354809E-3,104.0000021E-3,
,,,-989.247322083E-3,-80.000005662E-3,,,,,-989.247322083E-3,92.000007629E-3,
,,,-988.863289356E-3,168.00001264E-3,,,,,-988.863289356E-3,4.00000019E-3,
,,,-988.479256630E-3,-84.000006318E-3,,,,,-988.479256630E-3,-8.000000380E-3,
,,,-988.095223904E-3,156.00000322E-3,,,,,-988.095223904E-3,-8.000000380E-3,
,,,-987.711191177E-3,-108.0000028E-3,,,,,-987.711191177E-3,4.00000019E-3,
,,,-987.327158451E-3,136.0000074E-3,,,,,-987.327158451E-3,-36.00000218E-3,
,,,-986.943185329E-3,-124.0000054E-3,,,,,-986.943185329E-3,-52.00000107E-3,
,,,-986.559152603E-3,120.0000048E-3,,,,,-986.559152603E-3,-64.000003040E-3,
,,,-986.175119877E-3,-152.00001001E-3,,,,,-986.175119877E-3,-56.000001729E-3,
,,,-985.791087151E-3,88.000006974E-3,,,,,-985.791087151E-3,-72.000004351E-3,
,,,-985.407054424E-3,-176.00001395E-3,,,,,-985.407054424E-3,-92.000007629E-3,
,,,-985.023021698E-3,68.000003695E-3,,,,,-985.023021698E-3,-88.000006974E-3,
,,,-984.638988972E-3,-184.00001526E-3,,,,,-984.638988972E-3,-100.0000015E-3,
,,,-984.255015850E-3,56.000001729E-3,,,,,-984.255015850E-3,-88.000006974E-3,
,,,-983.870983124E-3,-184.00001526E-3,,,,,-983.870983124E-3,-96.000000834E-3,
,,,-983.486950397E-3,52.00000107E-3,,,,,-983.486950397E-3,-112.0000035E-3,
,,,-983.102917671E-3,-196.00000978E-3,,,,,-983.102917671E-3,-124.0000054E-3,
,,,-982.718884945E-3,48.00000042E-3,,,,,-982.718884945E-3,-140.0000006E-3,
,,,-982.334852219E-3,-228.00001502E-3,,,,,-982.334852219E-3,-120.0000048E-3,
,,,-981.950819492E-3,64.000003040E-3,,,,,-981.950819492E-3,-131.9999993E-3,
,,,-981.566846371E-3,-176.00001395E-3,,,,,-981.566846371E-3,-100.0000015E-3,
,,,-981.182813644E-3,88.000006974E-3,,,,,-981.182813644E-3,-92.000007629E-3,
,,,-980.798780918E-3,-168.00001264E-3,,,,,-980.798780918E-3,-4.00000019E-3,
,,,-980.414748192E-3,88.000006974E-3,,,,,-980.414748192E-3,-28.00000086E-3,
,,,-980.030715466E-3,-236.00001633E-3,,,,,-980.030715466E-3,-156.00000322E-3,
,,,-979.646682739E-3,4.00000019E-3,,,,,-979.646682739E-3,-100.0000015E-3,
,,,-979.262650013E-3,-92.000007629E-3,,,,,-979.262650013E-3,-28.00000086E-3,
,,,-978.878617287E-3,72.000004351E-3,,,,,-978.878617287E-3,20.0000014E-3,
,,,-978.494644165E-3,-52.00000107E-3,,,,,-978.494644165E-3,-12.0000001E-3,
,,,-978.110611439E-3,96.000000834E-3,,,,,-978.110611439E-3,20.0000014E-3,
